address_name,category_name,place_name,place_url,x,y
서울 송파구 잠실동 192-13,"음식점 > 한식 > 육류,고기 > 곱창,막창",초대창 잠실새내점,http://place.map.kakao.com/617218371,127.081027736457,37.5095668037401
서울 송파구 잠실동 198-1,"음식점 > 한식 > 해물,생선 > 아구",생생아구,http://place.map.kakao.com/939202585,127.080293990996,37.5087906389134
서울 송파구 잠실동 189,"음식점 > 한식 > 해물,생선",쭈꾸미도사 잠실새내점,http://place.map.kakao.com/1999496197,127.08220524858,37.5106886415406
서울 강남구 삼성동 159-8,음식점 > 뷔페,그랜드인터컨티넨탈 서울파르나스 그랜드키친,http://place.map.kakao.com/8214517,127.06081577834064,37.50923655746207
서울 강남구 대치동 942-10,음식점 > 뷔페,보노보노 삼성점,http://place.map.kakao.com/7891904,127.05797840126094,37.5068169843704
서울 강남구 대치동 956-6,음식점 > 일식,부타이 1막,http://place.map.kakao.com/1337569618,127.06004648139944,37.50617173263903
서울 강남구 삼성동 159-8,음식점 > 아시아음식,허머스키친 삼성점,http://place.map.kakao.com/2022806150,127.06143228096744,37.50934435898666
서울 강남구 삼성동 148-15,음식점 > 중식,팀호완 삼성점,http://place.map.kakao.com/1770731230,127.056847505366,37.5114270736423
서울 강남구 삼성동 151-7,음식점 > 한식 > 냉면,능라도 강남점,http://place.map.kakao.com/27261403,127.0555341693856,37.50967704685496
서울 강남구 삼성동 154-11,음식점 > 중식 > 중국요리,시추안하우스 삼성점,http://place.map.kakao.com/24041168,127.058130993444,37.5096145291272
서울 강남구 삼성동 159,음식점 > 한식 > 곰탕,하동관 코엑스몰직영점,http://place.map.kakao.com/26428654,127.05980400928702,37.51129046312587
서울 강남구 삼성동 158-9,음식점 > 양식 > 이탈리안,마노디셰프 삼성점,http://place.map.kakao.com/8969599,127.05824818479309,37.50905224454018
서울 강남구 대치동 950-1,음식점 > 중식 > 중국요리,하이보 삼성점,http://place.map.kakao.com/27162373,127.06257825973316,37.50692005468687
서울 강남구 삼성동 153-64,음식점 > 한식,이대성의진면목,http://place.map.kakao.com/1198484281,127.057149725493,37.5102385030662
서울 강남구 삼성동 157-23,음식점 > 중식 > 중국요리,호신각,http://place.map.kakao.com/948434557,127.057125560928,37.5082130564184
서울 강남구 대치동 896-33,음식점 > 한식 > 국밥,농민백암순대 본점,http://place.map.kakao.com/17163273,127.0530224432786,37.50373066700644
서울 강남구 대치동 896-5,"음식점 > 한식 > 육류,고기 > 족발,보쌈",뽕나무쟁이 선릉본점,http://place.map.kakao.com/11190567,127.052009891848,37.5032274550881
서울 강남구 대치동 890-44,음식점 > 한식 > 감자탕,신동궁감자탕뼈숯불구이 선릉직영점,http://place.map.kakao.com/11356521,127.052892633601,37.5040848203409
서울 강남구 역삼동 700-33,"음식점 > 한식 > 육류,고기 > 곱창,막창",별양집,http://place.map.kakao.com/7891890,127.04357369867394,37.50435442196001
서울 강남구 대치동 889-65,음식점 > 중식 > 중국요리,마담밍 선릉점,http://place.map.kakao.com/18283045,127.050300087601,37.5035021011843
서울 강남구 삼성동 142-46,"음식점 > 한식 > 육류,고기",경천애인2237 삼성본점,http://place.map.kakao.com/21306153,127.05255692332769,37.50596086312871
서울 강남구 대치동 895-11,"음식점 > 한식 > 육류,고기",진대감 선릉점,http://place.map.kakao.com/26565017,127.05400316360698,37.50398700929091
서울 강남구 대치동 890-45,음식점 > 술집 > 일본식주점,수다 대치점,http://place.map.kakao.com/1137715451,127.052670986216,37.5041137515496
서울 강남구 삼성동 113,음식점 > 한식 > 한정식,수담한정식 강남점,http://place.map.kakao.com/25744174,127.045938976373,37.510603796848
서울 강남구 대치동 897,음식점 > 분식,우리집만두 선릉본점,http://place.map.kakao.com/8470301,127.050037264968,37.5028390727179
서울 강남구 삼성동 140-29,"음식점 > 한식 > 육류,고기",김돈이 본점,http://place.map.kakao.com/12890589,127.049279408534,37.5060866146032
서울 강남구 대치동 894-18,"음식점 > 한식 > 육류,고기",풍년집 선릉점,http://place.map.kakao.com/7859872,127.0548626966346,37.50399562327686
서울 강남구 역삼동 696-31,"음식점 > 한식 > 해물,생선 > 회",통영집,http://place.map.kakao.com/27256514,127.047402228858,37.5064982411203
서울 강남구 대치동 891-44,음식점 > 한식 > 한정식,일품진진수라 선릉점,http://place.map.kakao.com/2032952073,127.0553384848672,37.50506129063783
서울 강남구 대치동 897-27,음식점 > 중식 > 양꼬치,미쓰양꼬치,http://place.map.kakao.com/23780221,127.05155406176743,37.50314115836914
서울 강남구 역삼동 641-18,"음식점 > 한식 > 찌개,전골",대우부대찌개,http://place.map.kakao.com/7819490,127.03521737405278,37.50269665557583
서울 강남구 역삼동 646-15,"음식점 > 한식 > 육류,고기 > 삼겹살",돝고기506,http://place.map.kakao.com/1511737742,127.03528426481694,37.50064504534292
서울 강남구 역삼동 669-18,음식점 > 양식 > 이탈리안,지아니스나폴리 역삼점,http://place.map.kakao.com/12026995,127.037556138412,37.5026707070231
서울 강남구 역삼동 736-32,"음식점 > 한식 > 육류,고기",육전식당 4호점,http://place.map.kakao.com/741391811,127.03490919928926,37.49906479206695
서울 강남구 역삼동 671-17,음식점 > 한식 > 곰탕,이도곰탕 본점,http://place.map.kakao.com/14569639,127.038461247911,37.5033732001773
서울 강남구 역삼동 726,음식점 > 중식,파크루안 역삼점,http://place.map.kakao.com/25155819,127.03851667866734,37.49899789750847
서울 강남구 역삼동 830-9,음식점 > 한식 > 순대,농민백암순대 강남직영점,http://place.map.kakao.com/16421356,127.03150463098274,37.49491300989233
서울 강남구 역삼동 823-35,음식점 > 한식 > 감자탕,신동궁감자탕뼈숯불구이 역삼직영점,http://place.map.kakao.com/7983060,127.03290815160956,37.49788594917416
서울 강남구 역삼동 648-9,음식점 > 양식 > 이탈리안,마노디셰프 강남점,http://place.map.kakao.com/7857136,127.03237184760157,37.4998701131357
서울 강남구 역삼동 823-16,음식점 > 한식 > 한정식,해담채 강남점,http://place.map.kakao.com/2142723351,127.03242183211198,37.497775259854485
서울 강남구 역삼동 669-15,"음식점 > 한식 > 육류,고기",진대감 역삼점,http://place.map.kakao.com/13112670,127.03719880010506,37.50274650456407
서울 강남구 역삼동 668-14,음식점 > 중식 > 중국요리,불이아 역삼점,http://place.map.kakao.com/23999472,127.03654333962912,37.50257795078648
서울 강남구 역삼동 723-30,"음식점 > 간식 > 제과,베이커리",바게트케이,http://place.map.kakao.com/27480112,127.041445246197,37.5002943551812
서울 강남구 역삼동 819-4,"음식점 > 한식 > 찌개,전골",강남진해장,http://place.map.kakao.com/1428481536,127.02930814350844,37.499584393000326
서울 강남구 역삼동 817-31,음식점 > 아시아음식 > 동남아음식 > 베트남음식,땀땀 본점,http://place.map.kakao.com/1238400864,127.0279785223454,37.50040282892629
서울 서초구 서초동 1303-37,음식점 > 샤브샤브,하이디라오 강남점,http://place.map.kakao.com/1372079546,127.02480140187946,37.502564150766105
서울 강남구 역삼동 822-4,"음식점 > 일식 > 초밥,롤",갓덴스시 강남점,http://place.map.kakao.com/13575898,127.029090699483,37.498777145173
서울 서초구 서초동 1316-29,음식점 > 한식 > 한정식,노랑저고리 강남점,http://place.map.kakao.com/22716674,127.0253484614826,37.49829326602763
서울 서초구 서초동 1328-11,"음식점 > 한식 > 육류,고기",고메램 강남점,http://place.map.kakao.com/1052874675,127.02860968978608,37.494799318551806
서울 서초구 서초동 1317-23,"음식점 > 양식 > 스테이크,립",로리스더프라임립,http://place.map.kakao.com/22211960,127.02590025308936,37.49808140984054
서울 서초구 서초동 1328-11,음식점 > 아시아음식 > 인도음식,바바인디아 강남역점,http://place.map.kakao.com/7880445,127.028578066374,37.4949029420047
서울 강남구 역삼동 826-37,음식점 > 한식 > 냉면,을밀대 강남점,http://place.map.kakao.com/12418029,127.030740331534,37.4952411777316
서울 강남구 역삼동 817-34,"음식점 > 한식 > 해물,생선",알부자 강남본점,http://place.map.kakao.com/11463001,127.027820307026,37.5007020002887
서울 서초구 서초동 1327-29,음식점 > 한식 > 국수,청류벽,http://place.map.kakao.com/770095922,127.02736582882774,37.49490503104327
서울 강남구 역삼동 826-20,"음식점 > 한식 > 육류,고기",창고43 강남점,http://place.map.kakao.com/1503746075,127.02931097525368,37.4952559571223
서울 서초구 서초동 1675-5,음식점 > 한식 > 냉면,서관면옥 교대본점,http://place.map.kakao.com/34321780,127.01725609065346,37.49397890313892
서울 서초구 서초동 1715-1,음식점 > 한식 > 설렁탕,이남장 서초점,http://place.map.kakao.com/8038873,127.012380026889,37.4937921052694
서울 서초구 서초동 1566-8,"음식점 > 한식 > 육류,고기",탐라도야지,http://place.map.kakao.com/9475630,127.013627677287,37.4896329178426
서울 서초구 서초동 1658-17,"음식점 > 일식 > 돈까스,우동",가츠오,http://place.map.kakao.com/1943855220,127.015265553371,37.4924078206345
서울 서초구 서초동 1571-29,음식점 > 중식 > 양꼬치,한성양갈비양꼬치 교대점,http://place.map.kakao.com/25807151,127.012329991931,37.4920910089091
서울 서초구 서초동 1685-8,음식점 > 한식 > 국수,샘밭막국수 서초점,http://place.map.kakao.com/130561410,127.016039622311,37.4952801285782
서울 서초구 서초동 1571-13,음식점 > 한식 > 두부전문점,황금콩밭,http://place.map.kakao.com/1121825214,127.01220564752109,37.49234330386076
서울 서초구 서초동 1658-1,"음식점 > 한식 > 육류,고기 > 족발,보쌈",바른식시골보쌈&감자옹심이 교대점,http://place.map.kakao.com/495667742,127.01477265677,37.4930385883572
서울 서초구 서초동 1551-9,음식점 > 한식 > 냉면,설눈,http://place.map.kakao.com/1495657850,127.009769801218,37.4912334893243
서울 서초구 서초동 1557-17,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",3대삼계장인,http://place.map.kakao.com/1967338071,127.011556427233,37.4913558650832
서울 서초구 서초동 1572-11,음식점 > 한식,락희옥 서초교대역지점,http://place.map.kakao.com/1167488602,127.012022507256,37.4926316449732
서울 서초구 서초동 1671-1,음식점 > 중식,불이아 교대점,http://place.map.kakao.com/1252347522,127.014673239507,37.4935107284916
서울 서초구 서초동 1699-14,음식점 > 한식 > 설렁탕,푸주옥,http://place.map.kakao.com/10878103,127.01399968397216,37.49565520676267
서울 서초구 서초동 1660-3,음식점 > 중식 > 중국요리,중화백반 교대점,http://place.map.kakao.com/1353039490,127.015164872812,37.4922051069527
서울 서초구 서초동 1668-7,음식점 > 일식,미나미,http://place.map.kakao.com/18253256,127.018119869228,37.4933300487122
서울 서초구 서초동 1709-4,음식점 > 한식 > 한정식,대나무골,http://place.map.kakao.com/10257229,127.009010162444,37.4931869335573
서울 서초구 서초동 1557-7,음식점 > 한식 > 냉면,서초면옥 서초본점,http://place.map.kakao.com/11892071,127.011108614065,37.491154082368
서울 서초구 서초동 1555-9,음식점 > 한식 > 곰탕,이여곰탕,http://place.map.kakao.com/27547157,127.010878035144,37.4918208493168
서울 서초구 서초동 1553-15,음식점 > 한식 > 국수,소연 서초점,http://place.map.kakao.com/23641774,127.009014502397,37.4916624289064
서울 서초구 서초동 1709-2,음식점 > 한식 > 국수,신숙,http://place.map.kakao.com/7977432,127.008277387992,37.4930031817065
서울 서초구 서초동 1716-10,음식점 > 분식 > 떡볶이,광해즉석떡볶이,http://place.map.kakao.com/355548230,127.011543186942,37.4934930556443
서울 서초구 서초동 1572-2,음식점 > 중식 > 중국요리,뽕사부 교대점,http://place.map.kakao.com/971848820,127.01133951905734,37.49267135682148
서울 서초구 방배동 909-4,"음식점 > 양식 > 멕시칸,브라질",까르니브라질그릴,http://place.map.kakao.com/27099185,126.99665334812236,37.48205077063482
서울 서초구 방배동 911-19,"음식점 > 일식 > 초밥,롤",김태완스시 방배본점,http://place.map.kakao.com/501745730,126.99614456010649,37.4821768963684
서울 서초구 방배동 1021-14,"음식점 > 일식 > 돈까스,우동",댓짱돈까스 방배본점,http://place.map.kakao.com/11299831,127.0000678349968,37.47923966966667
서울 서초구 방배동 909-7,음식점 > 중식 > 중국요리,다리원,http://place.map.kakao.com/16447085,126.99691227959696,37.4816083823136
서울 서초구 방배동 983-11,음식점 > 양식,바게틴,http://place.map.kakao.com/915579316,126.99902542861236,37.47990190745774
서울 서초구 방배동 905-7,"음식점 > 한식 > 육류,고기 > 닭요리",신미경의정통춘천닭갈비,http://place.map.kakao.com/17203970,126.996268802426,37.4847249528354
서울 서초구 방배동 1020-2,음식점 > 중식 > 중국요리,만다린,http://place.map.kakao.com/10351286,127.00061955321,37.4784611959752
서울 서초구 방배동 983-3,음식점 > 일식 > 일식집,대판수사,http://place.map.kakao.com/10321284,126.998593522179,37.4809587868085
서울 서초구 방배동 910-5,음식점 > 중식 > 양꼬치,천희양꼬치,http://place.map.kakao.com/24998288,126.99624177990393,37.48245981626567
서울 서초구 방배동 983-41,"음식점 > 한식 > 해물,생선",오코다리 방배점,http://place.map.kakao.com/2055676263,126.998819654333,37.4803028546684
서울 서초구 방배동 983-11,"음식점 > 한식 > 육류,고기 > 곱창,막창",곱창이곶,http://place.map.kakao.com/1788209189,126.9989949016169,37.47997488895404
서울 서초구 방배동 911-19,"음식점 > 한식 > 해물,생선 > 아구",아구랜드 방배점,http://place.map.kakao.com/9214106,126.99609933687871,37.48214085452994
서울 서초구 방배동 936-4,"음식점 > 한식 > 육류,고기",선화의고기 방배본점,http://place.map.kakao.com/1090301830,126.993369575287,37.4869845544893
서울 서초구 방배동 909-9,음식점 > 패스트푸드 > 맥도날드,맥도날드 방배점,http://place.map.kakao.com/8331014,126.99710900507552,37.48166605186262
서울 서초구 방배동 872-7,"음식점 > 한식 > 육류,고기",호왕 서래본점,http://place.map.kakao.com/26992331,126.99222977073153,37.48755392212564
서울 동작구 사당동 1032-1,음식점 > 한식,전주전집,http://place.map.kakao.com/8078768,126.98064883021,37.4796525493038
서울 동작구 사당동 1041-7,음식점 > 한식 > 두부전문점,가마솥손두부,http://place.map.kakao.com/8106735,126.980192578158,37.4777351257611
서울 동작구 사당동 1042-5,"음식점 > 한식 > 육류,고기",불광옥,http://place.map.kakao.com/576618051,126.98080311588689,37.47759827308389
서울 동작구 사당동 1041-5,"음식점 > 한식 > 해물,생선",조가네갑오징어 사당점,http://place.map.kakao.com/21827385,126.9802038414578,37.47789550734037
서울 동작구 사당동 1031-13,"음식점 > 일식 > 초밥,롤",초와밥,http://place.map.kakao.com/27384429,126.981006226007,37.4791408340354
서울 서초구 방배동 450-17,"음식점 > 한식 > 해물,생선",속초어시장 방배점,http://place.map.kakao.com/519979180,126.983430611024,37.4772490790437
서울 동작구 사당동 1030-20,음식점 > 샤브샤브,소담촌 사당직영점,http://place.map.kakao.com/2005573719,126.981449076376,37.4805068343393
서울 관악구 남현동 1061-11,"음식점 > 한식 > 육류,고기 > 삼겹살",복돈이부추삼겹살 사당본점,http://place.map.kakao.com/20745677,126.98112028425254,37.4751655979334
서울 서초구 방배동 443-4,음식점 > 아시아음식 > 인도음식,깔리 사당점,http://place.map.kakao.com/1550451907,126.982286202764,37.4784706819014
서울 동작구 사당동 1038-27,"음식점 > 한식 > 육류,고기 > 족발,보쌈",천하무족,http://place.map.kakao.com/1607234004,126.978596175284,37.4779150492617
서울 서초구 방배동 451-36,음식점 > 양식 > 이탈리안,리에또,http://place.map.kakao.com/27311683,126.98338047719,37.4790078424685
서울 서초구 방배동 450-16,"음식점 > 한식 > 육류,고기",삼육가 사당역1호점,http://place.map.kakao.com/211389635,126.982964782184,37.4774292147177
서울 관악구 남현동 1060-2,"음식점 > 한식 > 해물,생선 > 회",속초오징어어시장 사당점,http://place.map.kakao.com/818697430,126.980134245029,37.4760123855221
서울 서초구 방배동 450-14,"음식점 > 한식 > 육류,고기 > 족발,보쌈",바른식 시골보쌈&감자옹심이 사당역별관점,http://place.map.kakao.com/25770378,126.9829511667976,37.47764365302684
서울 관악구 남현동 602-1,음식점 > 중식 > 양꼬치,만경양육관,http://place.map.kakao.com/13492205,126.98080141486392,37.475408819216966
서울 관악구 봉천동 1660-7,"음식점 > 간식 > 제과,베이커리",쟝블랑제리,http://place.map.kakao.com/16990385,126.961968234363,37.477157623199
서울 관악구 봉천동 1657-21,음식점 > 분식,오월의김밥,http://place.map.kakao.com/367274233,126.9645916226942,37.4760808309256
서울 관악구 봉천동 1620-38,음식점 > 한식 > 순대,기절초풍왕순대,http://place.map.kakao.com/16586486,126.95843584814,37.4781367317345
서울 관악구 봉천동 1625-1,음식점 > 한식,제주상회,http://place.map.kakao.com/27436494,126.95838209361229,37.47721227708221
서울 관악구 봉천동 1629-4,음식점 > 양식 > 스페인음식,엘따뻬오,http://place.map.kakao.com/2119986453,126.961805577991,37.4768764557411
서울 관악구 봉천동 1631-6,음식점 > 중식,화상손만두 낙성대점,http://place.map.kakao.com/1104645895,126.962949989127,37.4762749456769
서울 관악구 봉천동 1627-10,음식점 > 양식 > 이탈리안,베이컨시,http://place.map.kakao.com/1370145039,126.958901799382,37.4778485717066
서울 관악구 봉천동 1631-11,"음식점 > 한식 > 찌개,전골",청년밥상문간 낙성대점,http://place.map.kakao.com/1632044770,126.96277151781037,37.47596494223432
서울 관악구 봉천동 1612-40,음식점 > 일식,텐동요츠야,http://place.map.kakao.com/1226967920,126.95655214933412,37.47843879323853
서울 관악구 봉천동 1632-6,음식점 > 치킨,경원치킨 본점,http://place.map.kakao.com/27580388,126.96378669883,37.476044546585
서울 관악구 봉천동 1625-5,음식점 > 한식 > 쌈밥,시골집,http://place.map.kakao.com/9186293,126.958468200087,37.4768789338449
서울 관악구 봉천동 1619-1,"음식점 > 한식 > 육류,고기",고기굽는사람들 샤로수길본점,http://place.map.kakao.com/563659414,126.95645051298504,37.47824053376036
서울 관악구 봉천동 1621-17,음식점 > 양식,쥬벤쿠바,http://place.map.kakao.com/192812269,126.95728746246324,37.47766239121202
서울 관악구 봉천동 1613-2,"음식점 > 한식 > 육류,고기 > 삼겹살",백산식당,http://place.map.kakao.com/1507921206,126.95576411859332,37.47847724423464
서울 관악구 봉천동 1627-2,음식점 > 샤브샤브,두만강샤브샤브&중화요리,http://place.map.kakao.com/13306781,126.9590339959532,37.47799368013417
서울 관악구 봉천동 1603-3,음식점 > 일식,킷사서울,http://place.map.kakao.com/1153635092,126.95375917295634,37.47919458101109
서울 관악구 봉천동 865-2,"음식점 > 한식 > 육류,고기 > 곱창,막창",신기루황소곱창구이,http://place.map.kakao.com/392727294,126.9507268964839,37.47927714925279
서울 관악구 봉천동 1598-6,음식점 > 양식 > 이탈리안,모힝비스트로,http://place.map.kakao.com/18508537,126.953533145776,37.4790503308595
서울 관악구 봉천동 1601-11,"음식점 > 한식 > 해물,생선 > 조개",숙이네조개전골 서울대입구점,http://place.map.kakao.com/974308986,126.954902902007,37.4798942062041
서울 관악구 봉천동 858-4,"음식점 > 한식 > 해물,생선 > 아구",대호아구집,http://place.map.kakao.com/12058323,126.953662755264,37.481540770805
서울 관악구 봉천동 851-14,음식점 > 일식 > 일본식라면,라이라이켄,http://place.map.kakao.com/2067688877,126.95411239888828,37.4821004727666
서울 관악구 봉천동 856-5,음식점 > 아시아음식 > 인도음식,옷살 서울대입구본점,http://place.map.kakao.com/12740961,126.952999065048,37.4797637188979
서울 관악구 봉천동 1603-15,음식점 > 한식,어부사시가,http://place.map.kakao.com/285870106,126.954296310366,37.4790127861269
서울 관악구 봉천동 1602-37,음식점 > 중식 > 양꼬치,성민양꼬치 본점,http://place.map.kakao.com/11831468,126.95475378110504,37.47969953121933
서울 관악구 봉천동 860-36,"음식점 > 한식 > 육류,고기 > 삼겹살",그집 돼지 본점,http://place.map.kakao.com/964035366,126.952024982746,37.4825384348906
서울 관악구 신림동 1640-28,"음식점 > 한식 > 육류,고기 > 닭요리",신림춘천집 본점,http://place.map.kakao.com/26968158,126.928769125292,37.4835934973318
서울 관악구 신림동 1640-31,음식점 > 한식 > 순대,원조민속순대타운,http://place.map.kakao.com/15317417,126.92878301206056,37.48325742954093
서울 관악구 신림동 10-621,음식점 > 중식 > 중국요리,중화요리팔공,http://place.map.kakao.com/1518802779,126.9371129279526,37.48405234129973
서울 관악구 신림동 1433-60,음식점 > 한식 > 국수,막불감동,http://place.map.kakao.com/13491393,126.9282370537204,37.484290555848666
서울 관악구 신림동 1639-32,"음식점 > 한식 > 해물,생선",오첨지,http://place.map.kakao.com/8454873,126.928561470384,37.4831897201582
서울 관악구 신림동 1430-11,음식점 > 중식 > 중국요리,아리차이 신림점,http://place.map.kakao.com/8416287,126.928272317548,37.4876152971167
서울 관악구 신림동 1639-57,음식점 > 한식,서울밥집,http://place.map.kakao.com/1719812451,126.927571024602,37.4831927211807
서울 관악구 신림동 10-518,"음식점 > 한식 > 육류,고기 > 갈비",강강술래 신림점,http://place.map.kakao.com/10122642,126.935032063852,37.4845810083297
서울 관악구 신림동 1410-17,"음식점 > 한식 > 육류,고기 > 갈비",서울갈비 신림점,http://place.map.kakao.com/16090577,126.933593500042,37.4849874642852
서울 관악구 봉천동 959-4,"음식점 > 한식 > 육류,고기 > 족발,보쌈",정담은보쌈 신림점,http://place.map.kakao.com/18569567,126.93540238140316,37.48520831314562
서울 관악구 신림동 1638-1,음식점 > 분식 > 떡볶이,마뇨떡볶이 신림점,http://place.map.kakao.com/27388945,126.9289173950314,37.48223666774206
서울 관악구 신림동 75-42,음식점 > 중식 > 양꼬치,만성찬팅,http://place.map.kakao.com/27468513,126.93043165074168,37.48308451713054
서울 관악구 신림동 1433-128,"음식점 > 한식 > 육류,고기 > 닭요리",봄날의 햇살,http://place.map.kakao.com/2029556524,126.926628557774,37.4850049684984
서울 관악구 신림동 1604-35,"음식점 > 일식 > 초밥,롤",초밥아저씨,http://place.map.kakao.com/13563785,126.92772528611788,37.48033211293175
서울 관악구 신림동 1421-55,음식점 > 일식 > 일본식라면,신바야시 쇼쿠도,http://place.map.kakao.com/1680839770,126.93041845760688,37.48511898628203
서울 영등포구 대림동 989-3,음식점 > 중식 > 중국요리,동해반점,http://place.map.kakao.com/16733561,126.906366011708,37.4893839616869
서울 동작구 신대방동 687-14,"음식점 > 한식 > 육류,고기",등나무집,http://place.map.kakao.com/11891906,126.907941533509,37.4881309973486
서울 영등포구 대림동 963-9,음식점 > 한식 > 순대,삼거리먼지막순대국,http://place.map.kakao.com/9125675,126.90722019996258,37.491736264525
서울 관악구 신림동 507-29,"음식점 > 일식 > 돈까스,우동",온정돈까스 본점,http://place.map.kakao.com/27508076,126.91815324257718,37.482761296535365
서울 동작구 신대방동 719,음식점 > 뷔페 > 고메스퀘어,고메스퀘어 신대방점,http://place.map.kakao.com/1867204493,126.90603564894492,37.48772854850766
서울 관악구 신림동 517-26,"음식점 > 한식 > 육류,고기",골드식당,http://place.map.kakao.com/1802318506,126.914763600906,37.4867377520204
서울 관악구 신림동 518-3,음식점 > 치킨,칼포니치킨 신대방점,http://place.map.kakao.com/1558147000,126.913031539141,37.4865959325102
서울 관악구 신림동 1649-25,"음식점 > 한식 > 해물,생선 > 조개",물찬조개,http://place.map.kakao.com/27320515,126.90748668201444,37.48379228870549
서울 동작구 신대방동 692-44,음식점 > 일식 > 일본식라면,라쿠라쿠,http://place.map.kakao.com/1713786491,126.91165453215018,37.48740491690319
서울 관악구 신림동 513-11,음식점 > 중식 > 양꼬치,더낙원양꼬치,http://place.map.kakao.com/689262947,126.91440754614077,37.48465526500858
서울 관악구 신림동 519-3,음식점 > 중식 > 양꼬치,빈빈양꼬치,http://place.map.kakao.com/272532411,126.91356868852576,37.48555386044541
서울 관악구 신림동 525-29,음식점 > 한식 > 국수 > 칼국수,서우얼큰칼국수,http://place.map.kakao.com/16881588,126.91640055731835,37.482940271110095
서울 동작구 신대방동 693-12,음식점 > 아시아음식 > 동남아음식 > 베트남음식,호앙혼,http://place.map.kakao.com/544603176,126.910767422812,37.4869888856313
서울 영등포구 대림동 990-4,음식점 > 한식,맛뿔감자탕,http://place.map.kakao.com/26457257,126.90566137150772,37.48863736693188
서울 영등포구 대림동 960-4,음식점 > 치킨,삼우치킨센타,http://place.map.kakao.com/10432160,126.90824140113672,37.491642456342674
서울 구로구 구로동 811,음식점 > 양식 > 피자,라마노피자,http://place.map.kakao.com/27447057,126.899258307697,37.484256786546
서울 구로구 구로동 1124-69,"음식점 > 한식 > 육류,고기 > 닭요리",신림춘천집 구로디지털직영점,http://place.map.kakao.com/898970657,126.899823896113,37.4840626496785
서울 구로구 구로동 811,음식점 > 중식 > 중국요리,중화백반 구디직영점,http://place.map.kakao.com/525004956,126.89928201279312,37.48428563900998
서울 관악구 신림동 1644-9,"음식점 > 일식 > 초밥,롤",은행골 본점신관,http://place.map.kakao.com/16622909,126.9040485529807,37.48364989029002
서울 구로구 구로동 1124-54,"음식점 > 한식 > 육류,고기",형제특수부위,http://place.map.kakao.com/1798525932,126.899824635797,37.484355477964
서울 구로구 구로동 1125-10,"음식점 > 한식 > 육류,고기 > 족발,보쌈",대두족발,http://place.map.kakao.com/1157104232,126.900822281266,37.4831949199854
서울 구로구 구로동 1124-6,음식점 > 샤브샤브,복성루샤부샤부성,http://place.map.kakao.com/27270648,126.901036309239,37.4837969729922
서울 구로구 구로동 1272,음식점 > 중식 > 양꼬치,미식가양꼬치,http://place.map.kakao.com/1684524143,126.8999026172924,37.48268597570387
서울 관악구 신림동 1655-19,"음식점 > 한식 > 육류,고기",한우정육마당 구로점,http://place.map.kakao.com/16300902,126.901784189607,37.4825361853619
서울 구로구 구로동 1124-47,"음식점 > 한식 > 육류,고기 > 닭요리",사계진미숯불닭갈비 구로디지털점,http://place.map.kakao.com/220834817,126.90067476586108,37.48445080155222
서울 구로구 구로동 1124-69,"음식점 > 한식 > 육류,고기 > 삼겹살",마장동김씨 구로디지털점,http://place.map.kakao.com/1194366465,126.899901817494,37.4841329943595
서울 영등포구 대림동 1056-7,음식점 > 중식 > 중국요리,줘마양다리구이 본점,http://place.map.kakao.com/14550110,126.897240229752,37.4915784382992
서울 구로구 구로동 142-77,음식점 > 한식 > 순대,서일순대국 구로점,http://place.map.kakao.com/16475939,126.892799302059,37.491066324144
서울 영등포구 대림동 1116-15,음식점 > 한식 > 국수 > 칼국수,공주칼국수,http://place.map.kakao.com/20528749,126.8963737788407,37.49096409565799
서울 구로구 구로동 148-10,"음식점 > 한식 > 육류,고기 > 곱창,막창",김가네곱창구이 대림역본점,http://place.map.kakao.com/11260612,126.8934032889871,37.49095334374809
서울 영등포구 대림동 1051-84,음식점 > 중식 > 중국요리,아향부 본점,http://place.map.kakao.com/1255565067,126.896605713316,37.4925113279018
서울 영등포구 대림동 804-50,음식점 > 중식 > 양꼬치,신강양꼬치,http://place.map.kakao.com/16420877,126.89658130276705,37.49463317736479
서울 영등포구 대림동 1068-19,음식점 > 중식 > 중국요리,기와집사천요리,http://place.map.kakao.com/929758634,126.89795590438818,37.49082221266347
서울 영등포구 대림동 1057-68,음식점 > 중식 > 중국요리,봉선마라탕,http://place.map.kakao.com/1874276090,126.897791268323,37.4921483527279
서울 영등포구 대림동 719-1,음식점 > 중식 > 양꼬치,강뚝꼬치구이전문점,http://place.map.kakao.com/174312628,126.899248449144,37.4958067905293
서울 구로구 구로동 197-28,"음식점 > 술집 > 호프,요리주점",생앤맥주판,http://place.map.kakao.com/603837185,126.892826553615,37.48544676503
서울 영등포구 대림동 1055-1,음식점 > 중식 > 중국요리,산하신승부 대림본점,http://place.map.kakao.com/2104920209,126.896443005185,37.4924210847019
서울 구로구 구로동 1280,"음식점 > 일식 > 초밥,롤",행복한점,http://place.map.kakao.com/813774150,126.89076040452352,37.488829958544
서울 구로구 구로동 98-4,음식점 > 술집 > 일본식주점,라꾸긴,http://place.map.kakao.com/24529262,126.890282357662,37.4956158994029
서울 구로구 신도림동 337,"음식점 > 한식 > 육류,고기 > 족발,보쌈",신도림참족발 신도림점,http://place.map.kakao.com/19401876,126.887746727372,37.5094205223262
